athlete_id,name,born_date,born_city,born_region,born_country,noc,height_cm,weight_kg,died_date
45537,edmund cooper,1912-09-09 00:00:00,pembroke,pembroke,ber,bermuda,176.0,70.0,20030101
45539,chris flook,1973-02-01 00:00:00,unknown,unknown,unknown,bermuda,176.0,70.0,unknown
45540,frank gosling,1917-08-03 00:00:00,paget east,paget,ber,bermuda,176.0,70.0,20010213
45541,mickey johnson,1934-05-05 00:00:00,unknown,unknown,unknown,bermuda,176.0,70.0,unknown
45542,geri mewett,1974-08-23 00:00:00,unknown,unknown,unknown,bermuda,176.0,70.0,unknown
45543,craig morbey,1968-09-04 00:00:00,unknown,unknown,unknown,bermuda,176.0,70.0,unknown
45544,derek oatway,1931-01-10 00:00:00,pembroke,pembroke,ber,bermuda,185.0,70.0,20030115
45545,ian raynor,1972-01-11 00:00:00,unknown,unknown,unknown,bermuda,176.0,70.0,unknown
45546,victor ruberry,1959-08-23 00:00:00,unknown,unknown,unknown,bermuda,185.0,80.0,unknown
45547,donald shanks,1922-10-03 00:00:00,new york,new york,usa,bermuda,176.0,70.0,19781004
45548,leonard spence,1909-05-23 00:00:00,christianburg,upper demeraraberbice,guy,bermuda,176.0,70.0,19471110
45549,dudley spurling,1913-11-09 00:00:00,unknown,unknown,unknown,bermuda,176.0,70.0,19860520
45550,philip tribley,1929-07-15 00:00:00,unknown,unknown,unknown,bermuda,176.0,70.0,19900101
45551,john young,1917-01-12 00:00:00,somerset,sandys,ber,bermuda,176.0,70.0,20060101
45552,dijana kvesi,1977-01-11 00:00:00,sarajevo,kanton sarajevo,bih,bosnia and herzegovina,176.0,70.0,unknown
45553,anja margeti,1975-07-29 00:00:00,sarajevo,kanton sarajevo,bih,bosnia and herzegovina,176.0,70.0,unknown
45554,janko gojkovi,1973-04-14 00:00:00,sarajevo,kanton sarajevo,bih,bosnia and herzegovina,176.0,70.0,unknown
45555,sviatlana aliakseyeuna,1970-03-13 00:00:00,minsk,minsk,blr,belarus,168.0,53.0,unknown
45556,natalia baranovskayakhatziloizou,1979-03-23 00:00:00,vitebsk,vitebsk,blr,belarus cyprus,173.0,60.0,unknown
45557,inha borodich,1979-05-30 00:00:00,kobryn,brest,blr,belarus,176.0,70.0,unknown
45558,alena popchanka,1979-07-28 00:00:00,homel,homel,blr,belarus france,176.0,64.0,unknown
45559,alena rudkouskaya,1973-04-21 00:00:00,homel,homel,blr,belarus unified team,176.0,70.0,unknown
45560,sviatlana zhidko,1980-05-15 00:00:00,baranovichi,brest,blr,belarus,176.0,70.0,unknown
45561,aliaksandr hukau,1972-03-18 00:00:00,minsk,minsk,blr,belarus,182.0,75.0,unknown
45562,dzmitry kalinovski,1972-02-24 00:00:00,minsk,minsk,blr,belarus,195.0,90.0,unknown
45563,viachaslau khamulkin,1972-02-01 00:00:00,minsk,minsk,blr,belarus,172.0,67.0,unknown
45564,aliaksei kriuentsou,1974-03-28 00:00:00,unknown,unknown,unknown,belarus,176.0,70.0,unknown
45565,siarhei kudrevich,1967-08-06 00:00:00,minsk,minsk,blr,belarus,176.0,70.0,unknown
45566,andrei kuochinski,1968-11-27 00:00:00,minsk,minsk,blr,belarus,176.0,70.0,unknown
45567,siarhei mikhnovets,1972-01-11 00:00:00,meshchura,respublika komi,rus,belarus,176.0,70.0,unknown
45568,aleh rukhlevich,1974-07-02 00:00:00,minsk,minsk,blr,belarus,176.0,70.0,unknown
45569,andrei semeniuk,1971-03-10 00:00:00,minsk,minsk,blr,belarus,176.0,70.0,unknown
45570,ximena escalera,1980-01-06 00:00:00,unknown,unknown,unknown,bolivia,176.0,70.0,unknown
45571,katerine moreno,1974-05-04 00:00:00,santa cruz de la sierra,santa cruz,bol,bolivia,182.0,71.0,unknown
45572,paola pearrieta,1969-05-16 00:00:00,unknown,unknown,unknown,bolivia,176.0,70.0,unknown
45573,alberto conrad,1910-03-26 00:00:00,riberalta,beni,bol,bolivia,176.0,70.0,unknown
45574,luis medina,1973-10-17 00:00:00,unknown,unknown,unknown,bolivia,176.0,70.0,unknown
45575,david pereyra,1975-08-08 00:00:00,unknown,unknown,unknown,bolivia,176.0,70.0,unknown
45576,patrcia amorim,1969-02-13 00:00:00,rio de janeiro,rio de janeiro,bra,brazil,165.0,53.0,unknown
45577,glucia soutinho,1970-09-27 00:00:00,rio de janeiro,rio de janeiro,bra,brazil,176.0,70.0,unknown
45578,cristina teixeira,1958-06-25 00:00:00,rio de janeiro,rio de janeiro,bra,brazil,168.0,56.0,unknown
45579,fernanda veirano,1973-06-06 00:00:00,rio de janeiro,rio de janeiro,bra,brazil,176.0,70.0,unknown
45580,paula carvalho,1965-04-09 00:00:00,rio de janeiro,rio de janeiro,bra,brazil,165.0,62.0,unknown
45581,tessa,1966-12-13 00:00:00,rio de janeiro,rio de janeiro,bra,brazil,176.0,70.0,unknown
45582,mary proena,1935-03-03 00:00:00,belm,par,bra,brazil,176.0,70.0,unknown
45583,talita rodrgues,1934-08-23 00:00:00,rio de janeiro,rio de janeiro,bra,brazil,176.0,70.0,unknown
45584,piedade coutinhotavares,1920-05-02 00:00:00,rio de janeiro,rio de janeiro,bra,brazil,176.0,70.0,19971014
45585,helena salles,1919-07-08 00:00:00,so paulo,so paulo,bra,brazil,176.0,70.0,20110601
45586,edith de oliveira,1928-11-16 00:00:00,rio de janeiro,rio de janeiro,bra,brazil,176.0,70.0,19641229
45587,maria isabel guerra,1955-07-08 00:00:00,mococa,so paulo,bra,brazil,161.0,52.0,unknown
45588,maria guimares,1958-09-23 00:00:00,rio de janeiro,rio de janeiro,bra,brazil,170.0,63.0,unknown
45589,maria da costa,1931-03-12 00:00:00,so paulo,so paulo,bra,brazil,176.0,70.0,20020604
45590,maria lenk,1915-01-15 00:00:00,so paulo,so paulo,bra,brazil,168.0,70.0,20070416
45591,sieglinde lenk,1919-07-16 00:00:00,so paulo,so paulo,bra,brazil,176.0,70.0,19861222
45592,lucy burle,1955-02-21 00:00:00,rio de janeiro,rio de janeiro,bra,brazil,172.0,63.0,unknown
45593,rika mcdavid,1970-12-15 00:00:00,vitria,esprito santo,bra,brazil,173.0,57.0,unknown
45594,flvia nadalutti,1961-03-18 00:00:00,rio de janeiro,rio de janeiro,bra,brazil,166.0,56.0,unknown
45595,silvana neitzke,1971-03-02 00:00:00,araguari,minas gerais,bra,brazil,176.0,70.0,unknown
45596,adriana pereira,1964-08-20 00:00:00,recife,pernambuco,bra,brazil,176.0,69.0,unknown
45597,mnica rezende,1969-06-13 00:00:00,belm,par,bra,brazil,165.0,54.0,unknown
45598,ngela mendona ribeiro,1962-02-27 00:00:00,so paulo,so paulo,bra,brazil,165.0,53.0,unknown
45599,rose mary ribeiro,1958-03-17 00:00:00,unknown,unknown,unknown,brazil,165.0,57.0,unknown
45600,eva riera,1970-05-16 00:00:00,gijn,asturias,esp,brazil,168.0,58.0,20110213
45601,gabrielle rose,1977-01-11 00:00:00,memphis,tennessee,usa,brazil united states,173.0,63.0,unknown
45602,eleonora schmitt,1931-08-23 00:00:00,so paulo,so paulo,bra,brazil,176.0,70.0,unknown
45603,cristiana lobo,1972-06-23 00:00:00,rio de janeiro,rio de janeiro,bra,brazil,176.0,70.0,unknown
45604,scylla venncio,1917-05-09 00:00:00,so paulo,so paulo,bra,brazil,176.0,70.0,unknown
45605,isabele vieira,1971-11-13 00:00:00,curitiba,paran,bra,brazil,171.0,64.0,unknown
45606,dcio amaral filho,1921-04-04 00:00:00,rio de janeiro,rio de janeiro,bra,brazil,176.0,70.0,19880124
45607,orlando amndola,1899-11-02 00:00:00,rio de janeiro,rio de janeiro,bra,brazil,176.0,70.0,19740510
45608,ruy oliveira,1953-02-01 00:00:00,unknown,unknown,unknown,brazil,187.0,87.0,unknown
45609,edgard julius barbosa arp,1919-08-15 00:00:00,rio de janeiro,rio de janeiro,bra,brazil,176.0,70.0,19961005
45610,paul becskehazy,1949-03-03 00:00:00,rio de janeiro,rio de janeiro,bra,brazil,187.0,80.0,unknown
45611,aram boghossian,1929-11-19 00:00:00,rio de janeiro,rio de janeiro,bra,brazil,176.0,70.0,unknown
45612,gustavo borges,1972-12-02 00:00:00,ribeiro preto,so paulo,bra,brazil,203.0,98.0,unknown
45613,milton busin,1927-01-17 00:00:00,so paulo,so paulo,bra,brazil,176.0,70.0,19940616
45614,ricardo esberard,1933-09-19 00:00:00,rio de janeiro,rio de janeiro,bra,brazil,176.0,70.0,19980510
45615,luiz carvalho,1962-03-22 00:00:00,so paulo,so paulo,bra,brazil,187.0,84.0,unknown
45616,david castro,1964-09-16 00:00:00,so paulo,so paulo,bra,brazil,181.0,72.0,unknown
45617,andr teixeira,1974-04-24 00:00:00,rio de janeiro,rio de janeiro,bra,brazil,192.0,78.0,unknown
45618,andr cordeiro,1974-03-15 00:00:00,belo horizonte,minas gerais,bra,brazil,193.0,85.0,unknown
45619,nikita,1947-05-17 00:00:00,recife,pernambuco,bra,brazil,175.0,67.0,unknown
45620,aluizio lage,1919-03-11 00:00:00,rio de janeiro,rio de janeiro,bra,brazil,176.0,70.0,19740618
45621,srgio rodrgues,1930-02-14 00:00:00,rio de janeiro,rio de janeiro,bra,brazil,176.0,70.0,20140817
45622,lvaro pires,1941-08-13 00:00:00,rio de janeiro,rio de janeiro,bra,brazil,185.0,84.0,unknown
45623,plauto guimares,1925-04-20 00:00:00,so paulo,so paulo,bra,brazil,176.0,70.0,19721010
45624,haroldo lara,1934-06-09 00:00:00,santos,so paulo,bra,brazil,176.0,70.0,20150104
45625,athos de oliveira jnior,1943-01-03 00:00:00,so paulo,so paulo,bra,brazil,186.0,70.0,unknown
45626,paluca,1926-05-28 00:00:00,rio de janeiro,rio de janeiro,bra,brazil,176.0,70.0,20060803
45627,marcelo juc,1963-09-18 00:00:00,rio de janeiro,rio de janeiro,bra,brazil,174.0,60.0,unknown
45628,jos roberto aranha,1951-02-02 00:00:00,so paulo,so paulo,bra,brazil,191.0,82.0,unknown
45629,manuel dos santos,1939-02-22 00:00:00,so paulo,so paulo,bra,brazil,184.0,70.0,unknown
45630,isaac moraes,1914-07-26 00:00:00,soure,par,bra,brazil,176.0,70.0,19931201
45631,rmulo arantes,1957-06-12 00:00:00,rio de janeiro,rio de janeiro,bra,brazil,185.0,75.0,20000610
45632,mauri da fonseca,1941-09-12 00:00:00,porto alegre,rio grande do sul,bra,brazil,176.0,70.0,unknown
45633,jorge fernandes,1962-04-03 00:00:00,rio de janeiro,rio de janeiro,bra,brazil,188.0,87.0,unknown
45634,csar filardi,1946-04-06 00:00:00,vista alegre do alto,so paulo,bra,brazil,183.0,76.0,unknown
45635,jos sylvio fiolo,1950-03-02 00:00:00,campinas,so paulo,bra,brazil,179.0,77.0,unknown
45636,harry forssell,1907-10-01 00:00:00,so paulo,so paulo,bra,brazil,180.0,70.0,20060915
45637,jorge de paula,1906-01-01 00:00:00,rio de janeiro,rio de janeiro,bra,brazil,178.0,70.0,19790102
45638,ngelo gammaro,1895-09-17 00:00:00,rio de janeiro,rio de janeiro,bra,brazil,176.0,70.0,19770612
45639,djan madruga,1958-12-07 00:00:00,santos,so paulo,bra,brazil,181.0,69.0,unknown
45640,joo gonalves filho,1934-12-07 00:00:00,rio claro,so paulo,bra,brazil,175.0,81.0,20100627
45641,arie richard hanitzsch,1927-08-18 00:00:00,so paulo,so paulo,bra,brazil,176.0,70.0,19940803
45642,joo havelange,1916-05-08 00:00:00,rio de janeiro,rio de janeiro,bra,brazil,176.0,70.0,20160816
45643,willy otto jordan,1920-09-15 00:00:00,so paulo,so paulo,bra,brazil,176.0,70.0,20191007
45644,paul jouanneau,1959-03-17 00:00:00,rio de janeiro,rio de janeiro,bra,brazil,176.0,70.0,unknown
45645,sylvio dos santos,1935-07-15 00:00:00,rio de janeiro,rio de janeiro,bra,brazil,176.0,70.0,20161104
45646,gunnar kemnitz,1927-12-16 00:00:00,so paulo,so paulo,bra,brazil,176.0,70.0,20091227
45647,rolf kestener,1930-08-08 00:00:00,so paulo,so paulo,bra,brazil,176.0,70.0,19981005
45648,tefilo ferreira,1973-06-02 00:00:00,belo horizonte,minas gerais,bra,brazil,176.0,70.0,unknown
45649,marcus mattioli,1960-10-18 00:00:00,belo horizonte,minas gerais,bra,brazil,181.0,75.0,unknown
45650,cassiano leal,1971-12-31 00:00:00,piracicaba,so paulo,bra,brazil,187.0,82.0,unknown
45651,luiz lima,1977-12-10 00:00:00,rio de janeiro,rio de janeiro,bra,brazil,184.0,74.0,unknown
45652,jlio lpez,1967-06-06 00:00:00,rio de janeiro,rio de janeiro,bra,brazil,180.0,70.0,unknown
45653,manoel loureno,1907-05-04 00:00:00,recife,pernambuco,bra,brazil,176.0,70.0,19660120
45655,fedola,1953-06-03 00:00:00,rio de janeiro,rio de janeiro,bra,brazil,181.0,72.0,20120925
45656,milton braga,1954-02-16 00:00:00,rio de janeiro,rio de janeiro,bra,brazil,166.0,62.0,unknown
45657,cludio kestener,1961-12-20 00:00:00,so paulo,so paulo,bra,brazil,180.0,70.0,unknown
45658,haroldo mariano,1928-08-22 00:00:00,so paulo,so paulo,bra,brazil,176.0,70.0,19970101
45659,lenidas da silva,1914-04-05 00:00:00,rio de janeiro,rio de janeiro,bra,brazil,176.0,70.0,19960418
45660,cyro delgado,1961-05-11 00:00:00,unio da vitria,paran,bra,brazil,182.0,76.0,unknown
45661,benevenuto nunes,1913-06-27 00:00:00,so lus do maranho,maranho,bra,brazil,176.0,70.0,unknown
45662,alexandre massura,1975-06-19 00:00:00,so bernardo do campo,so paulo,bra,brazil,190.0,88.0,unknown
45663,ronald menezes,1962-11-06 00:00:00,rio de janeiro,rio de janeiro,bra,brazil,176.0,70.0,unknown
45664,cristiano michelena,1971-03-07 00:00:00,porto alegre,rio grande do sul,bra,brazil,187.0,86.0,unknown
45665,otvio mobiglia,1931-04-09 00:00:00,ribeiro preto,so paulo,bra,brazil,176.0,70.0,20150303
45666,ilo da fonseca,1930-07-18 00:00:00,rio de janeiro,rio de janeiro,bra,brazil,176.0,70.0,unknown
45667,jos moreira,1961-11-21 00:00:00,so paulo,so paulo,bra,brazil,178.0,72.0,unknown
45668,fernando de abreu,1944-06-22 00:00:00,so paulo,so paulo,bra,brazil,183.0,70.0,unknown
45669,emanuel fortes,1970-08-13 00:00:00,rio de janeiro,rio de janeiro,bra,brazil,182.0,71.0,unknown
45670,alberto caballero,1918-12-02 00:00:00,rio de janeiro,rio de janeiro,bra,brazil,176.0,70.0,19820325
45671,tetsuo okamoto,1932-03-20 00:00:00,marlia,so paulo,bra,brazil,176.0,70.0,20071001
45672,fernando pavan,1932-08-18 00:00:00,belo horizonte,minas gerais,bra,brazil,176.0,70.0,20190815
45673,aldo perseke,1943-02-24 00:00:00,rio de janeiro,rio de janeiro,bra,brazil,175.0,70.0,unknown
45674,eduardo piccinini,1968-04-17 00:00:00,manaus,amazonas,bra,brazil,176.0,70.0,unknown
45675,srgio ribeiro,1959-05-27 00:00:00,porto alegre,rio grande do sul,bra,brazil,181.0,73.0,unknown
45676,eduardo poli,1969-02-19 00:00:00,guarulhos,so paulo,bra,brazil,187.0,85.0,unknown
45677,ricardo prado,1965-01-03 00:00:00,andradina,so paulo,bra,brazil,158.0,56.0,unknown
45678,renato ramalho,1968-04-17 00:00:00,so paulo,so paulo,bra,brazil,185.0,76.0,unknown
45679,vladimir ribeiro,1967-06-17 00:00:00,pedregulho,so paulo,bra,brazil,185.0,75.0,unknown
45680,rochinha,1958-05-30 00:00:00,rio de janeiro,rio de janeiro,bra,brazil,185.0,80.0,unknown
45681,manoel villar,1912-11-21 00:00:00,nova cruz,rio grande do norte,bra,brazil,176.0,70.0,20111009
45682,rogrio romero,1969-11-22 00:00:00,londrina,paran,bra,brazil,181.0,72.0,unknown
45683,fernando saez,1974-10-02 00:00:00,rio de janeiro,rio de janeiro,bra,brazil,182.0,72.0,unknown
45684,antnio luiz dos santos,1914-07-16 00:00:00,angra dos reis,rio de janeiro,bra,brazil,176.0,70.0,20100730
45685,xuxa scherer,1974-10-06 00:00:00,florianpolis,santa catarina,bra,brazil,193.0,85.0,unknown
45686,jos carlos souza,1971-07-13 00:00:00,so paulo,so paulo,bra,brazil,176.0,70.0,unknown
45687,lvaro tatto,1915-04-12 00:00:00,rio de janeiro,rio de janeiro,bra,brazil,176.0,70.0,19980815
45688,fernando ribeiro,1938-04-12 00:00:00,rio de janeiro,rio de janeiro,bra,brazil,168.0,70.0,20180501
45689,joo pereira,1905-01-01 00:00:00,so paulo,so paulo,bra,brazil,178.0,70.0,19840627
45690,cicero torteli,1967-02-16 00:00:00,rio de janeiro,rio de janeiro,bra,brazil,175.0,73.0,unknown
45691,srgio waismann,1955-08-07 00:00:00,rio de janeiro,rio de janeiro,bra,brazil,185.0,70.0,unknown
45692,adolpho wellisch,1886-02-09 00:00:00,rio de janeiro,rio de janeiro,bra,brazil,176.0,70.0,19721019
45693,paulo silva,1923-12-02 00:00:00,rio de janeiro,rio de janeiro,bra,brazil,176.0,70.0,20071009
45694,farid zablith filho,1942-08-05 00:00:00,so paulo,so paulo,bra,brazil,187.0,70.0,unknown
45695,paulo zanetti,1952-09-24 00:00:00,so paulo,so paulo,bra,brazil,184.0,80.0,unknown
45696,hamad bader,1966-01-01 00:00:00,almuharraq,almuharaq,brn,bahrain,171.0,64.0,unknown
45697,esa fadel,1968-01-01 00:00:00,almuharraq,almuharaq,brn,bahrain,176.0,70.0,unknown
45698,tanya bogomilovadangalakova,1964-06-30 00:00:00,sofia,sofia grad,bul,bulgaria,172.0,59.0,unknown
45699,natasha hristova,1969-11-19 00:00:00,unknown,unknown,unknown,bulgaria,165.0,60.0,unknown
45700,sonya dangalakova,1962-10-01 00:00:00,velingrad,pazardzhik,bul,bulgaria,169.0,51.0,unknown
45701,rumyana dobreva,1964-04-08 00:00:00,unknown,unknown,unknown,bulgaria,170.0,51.0,unknown
45702,antoaneta frenkeva,1971-08-24 00:00:00,smolyan,smolyan,bul,bulgaria,168.0,55.0,unknown
45703,radoslava georgieva,1976-04-01 00:00:00,sofia,sofia grad,bul,bulgaria,158.0,42.0,unknown
45704,bistra gospodinova,1966-02-17 00:00:00,sofia,sofia grad,bul,bulgaria,168.0,60.0,unknown
45705,mariya kocheva,1974-02-26 00:00:00,silistra,silistra,bul,bulgaria,178.0,69.0,unknown
45706,ani kostova,1960-04-13 00:00:00,sofia,sofia grad,bul,bulgaria,174.0,60.0,unknown
45707,vctor hugo castro,1975-07-21 00:00:00,suardi,santa fe,arg,argentina,170.0,63.0,unknown
45708,dobrinka mincheva,1962-01-10 00:00:00,unknown,unknown,unknown,bulgaria,175.0,52.0,unknown
45709,nevyana miteva,1970-05-02 00:00:00,dobrich,dobrich,bul,bulgaria,167.0,55.0,unknown
45710,ani moneva,1964-03-03 00:00:00,unknown,unknown,unknown,bulgaria,163.0,59.0,unknown
45711,mariya nikolova,1951-04-09 00:00:00,varna,varna,bul,bulgaria,165.0,59.0,unknown
45712,hriska peycheva,1955-01-02 00:00:00,varna,varna,bul,bulgaria,170.0,64.0,unknown
45713,antoaneta strumenlieva,1968-06-26 00:00:00,plovdiv,plovdiv,bul,bulgaria,173.0,57.0,unknown
45714,vasil dobrev,1947-09-24 00:00:00,sofia,sofia grad,bul,bulgaria,175.0,73.0,unknown
45715,plamen aleksandrov,1961-03-20 00:00:00,unknown,unknown,unknown,bulgaria,194.0,91.0,unknown
45716,nikolay ganev,1955-02-06 00:00:00,pavlikeni,veliko tarnovo,bul,bulgaria,176.0,70.0,unknown
45717,petar georgiev,1961-03-07 00:00:00,unknown,unknown,unknown,bulgaria,173.0,66.0,unknown
45718,stefan georgiev,1955-07-28 00:00:00,plovdiv,plovdiv,bul,bulgaria,176.0,70.0,unknown
45719,petar georgiev,1959-05-07 00:00:00,unknown,unknown,unknown,bulgaria,176.0,70.0,unknown
45720,tsvetan golomeev,1961-07-21 00:00:00,velingrad,pazardzhik,bul,bulgaria,195.0,86.0,20100916
45721,denislav kalchev,1973-07-01 00:00:00,silistra,silistra,bul,bulgaria,187.0,82.0,unknown
45722,petar kochanov,1963-01-31 00:00:00,plovdiv,plovdiv,bul,bulgaria,181.0,75.0,unknown
45723,dragomir markov,1971-04-08 00:00:00,sofia,sofia grad,bul,bulgaria,181.0,72.0,unknown
45724,georgi mihalev,1968-07-16 00:00:00,burgas,burgas,bul,bulgaria,182.0,75.0,unknown
45725,kristiyan minkovski,1971-10-24 00:00:00,sofia,sofia grad,bul,bulgaria,191.0,82.0,unknown
45726,branimir popov,1962-05-10 00:00:00,sofia,sofia grad,bul,bulgaria,181.0,74.0,unknown
45727,radoslav radev,1960-02-27 00:00:00,unknown,unknown,unknown,bulgaria,172.0,65.0,unknown
45728,yuliyan rusev,1949-07-31 00:00:00,varna,varna,bul,bulgaria,183.0,82.0,19740728
45729,toni statelov,1950-01-15 00:00:00,unknown,unknown,unknown,bulgaria,176.0,70.0,unknown
45730,petar stoyanov,1960-03-06 00:00:00,unknown,unknown,unknown,bulgaria,185.0,76.0,unknown
45731,krasimir stoykov,1955-01-15 00:00:00,unknown,unknown,unknown,bulgaria,176.0,70.0,unknown
45732,angel chakarov,1950-08-31 00:00:00,varna,varna,bul,bulgaria,175.0,71.0,unknown
45733,petar trifonov,1972-07-13 00:00:00,unknown,unknown,unknown,bulgaria,176.0,70.0,unknown
45734,krasimir tumanov,1961-10-13 00:00:00,unknown,unknown,unknown,bulgaria,176.0,74.0,unknown
45735,yuliyan vasilev,1961-08-16 00:00:00,unknown,unknown,unknown,bulgaria,188.0,84.0,unknown
45736,hem raksmey,1983-09-06 00:00:00,phnom penh,phnom penh,cam,cambodia,175.0,65.0,unknown
45737,chhaykheng nhem,1947-07-18 00:00:00,unknown,unknown,unknown,cambodia,171.0,70.0,unknown
45738,hem lumphat,1976-12-04 00:00:00,phnom penh,phnom penh,cam,cambodia,176.0,70.0,20200715
45739,samnang prak,1949-01-01 00:00:00,unknown,unknown,unknown,cambodia,170.0,63.0,unknown
45740,sarun van,1949-05-05 00:00:00,unknown,unknown,unknown,cambodia,165.0,65.0,unknown
45741,sokhon yi,1951-04-01 00:00:00,unknown,unknown,unknown,cambodia,183.0,74.0,unknown
45742,reema abdo,1963-05-19 00:00:00,adan aden,adan,yem,canada,173.0,59.0,unknown
45743,lynda adams,1920-06-04 00:00:00,vancouver,british columbia,can,canada,176.0,70.0,19970226
